"","FIPS2","business_id","stars","land_area","Population"
"33685","320030051051","4pUCP0aJRcWnrBxEZXZ1Qw",3,6053432,6544
"33686","320030051051","nTQamoVTL7pyHHBLisJXDg",4,6053432,6544
"33687","320030051051","0UUkNioLVWbZg768NOopbQ",5,6053432,6544
"33688","320030051051","2x7IRhCWPLJOTcT2epKIGw",2.5,6053432,6544
"33689","320030051051","LvMmQx5JHfeA09aYmZfyAg",4,6053432,6544
"33690","320030051051","5ib3_nohdCkjgr9zUB80Wg",2.5,6053432,6544
"33691","320030051051","o1dqpKWktT6iVMZx-PtA9A",3,6053432,6544
"33692","320030051051","#NAME?",4,6053432,6544
"33693","320030051051","G6RMzMz95RAmsxYZ0AsS6Q",2,6053432,6544
"33694","320030051051","#NAME?",5,6053432,6544
"33695","320030051051","8aAVBs_3qameAiMkU-eZVA",2.5,6053432,6544
"33696","320030051051","10kKkojqQmjYfFRtfLQLpg",2,6053432,6544
"33697","320030051051","4n-LxVjAby7j8VJJ4-ZFag",4.5,6053432,6544
"33698","320030051051","xuTYn7l2fhRUANnJNUQG8Q",3.5,6053432,6544
"33699","320030051051","RL6ehrMRYa0E0tUcYIVsaw",4,6053432,6544
"33700","320030051051","iaAshx-76WJFYJjlnuKhxQ",3,6053432,6544
"33701","320030051051","sJygoiagLWj4ci0BWZkcgA",4.5,6053432,6544
"33702","320030051051","xDXVHNv6socQ7a2zF9q-mw",4.5,6053432,6544
"33703","320030051051","JmSO3eNJhxxiTnvq8fK3qw",3.5,6053432,6544
"33704","320030051051","PR7z17vx5_tid9mBw7EA2A",4,6053432,6544
"33705","320030051051","_NfAefuq8n2hJlqM9r7D6Q",3,6053432,6544
"33706","320030051051","uMt7eupwmDbe7yarHuGLLw",4,6053432,6544
"33707","320030051051","WhsjhETrYAGK7kZa0NQa7w",3.5,6053432,6544
"33708","320030051051","34JQEZg9DgTpzZ8tnAw_CQ",3,6053432,6544
"33709","320030051051","4guuIjqR11djD255rxm-AA",1.5,6053432,6544
"33710","320030051051","a-s1VLNK3K0YuvNUHStZuw",4.5,6053432,6544
"33711","320030051051","PzZvKWJfoy9YvlXQwFMZDw",5,6053432,6544
"33712","320030051051","yQoBnikspv_r4Te7SfzlOw",3.5,6053432,6544
"33713","320030051051","WrURAPswcLarD4UvWe_1PQ",2.5,6053432,6544
"33714","320030051051","qBZYoZlM5fiKxezG-NhOQQ",3,6053432,6544
"33715","320030051051","IfatTUzJB_hiB8y9DTfcbQ",4.5,6053432,6544
"33716","320030051051","FxRZ-fDzY6B-MJ7JR7RMTg",4,6053432,6544
"33717","320030051051","RHfAqFcG-LFIktmHxswl4w",3.5,6053432,6544
"33718","320030051051","RHhuRixs-Kv2H8aMmVnf_A",4,6053432,6544
"33719","320030051051","QXnWy1Jk8VfmG4RDW9MqTg",3.5,6053432,6544
"33720","320030051051","LsUJZOMKl4QpWbVCV2nVqQ",4,6053432,6544
"33721","320030051051","#NAME?",4,6053432,6544
"33722","320030051051","hXgXnr-ZJBeIyvPdD0o5tQ",3,6053432,6544
"33723","320030051051","k7g41CrVComlOhyZaM_2_A",3.5,6053432,6544
"33724","320030051051","GRF1UUkskqwBB0tOPi563A",2,6053432,6544
"33725","320030051051","2MY2YOCvReXGpXxtN0_a3A",4.5,6053432,6544
"33726","320030051051","h9kAQAHWeAQCMlSZ-38mHw",3,6053432,6544
"33727","320030051051","3q5THOSYu39imB8tGaieCQ",3,6053432,6544
"33728","320030051051","OPaIMeAElf0SqfRAnkmUNA",4,6053432,6544
"33729","320030051051","cAN3IUS8plCd0-k3inEPMg",2.5,6053432,6544
"33730","320030051051","z3uLuCQkGgQdP-NA6YlbWg",2.5,6053432,6544
"33731","320030051051","dBwSs6INAgTipopffoCwzw",3.5,6053432,6544
"33732","320030051051","P2GmH6-8wsPXSfu3VoYxSg",3.5,6053432,6544
"33733","320030051051","1cTs_VzCpz4HM9ANEFxPjA",3,6053432,6544
"33734","320030051051","rtvC6GWg_tNq_XfenVcAzA",3.5,6053432,6544
"33735","320030051051","ztX7XTYMKhXGbToHQScjfA",2.5,6053432,6544
"33736","320030051051","0U2RQ6U_9C8xczDHs6CDoA",1.5,6053432,6544
"33737","320030051051","JZc6ZIB2AsafKmLI41MDUA",3.5,6053432,6544
"33738","320030051051","J8Z90BG7gkFaaync8BQjHA",3,6053432,6544
"33739","320030051051","atLmZg76uDg0oKhKjHLMyg",2.5,6053432,6544
"33740","320030051051","56AXY8U8s8QZALJXAROtMg",2.5,6053432,6544
"33741","320030051051","Zyxjd72cc-vDN3jzSqWQVQ",2.5,6053432,6544
"33742","320030051051","pU4R-S9HH8PtmobbWMsoJw",4,6053432,6544
"33743","320030051051","RRfaeI2DlGqIGJIaCX9ppQ",3.5,6053432,6544
"33744","320030051051","6hdePr98LGQdld_LQdganQ",3,6053432,6544
"33745","320030051051","7ei7R9Cen4x4S_fs2lxf7w",4,6053432,6544
"33746","320030051051","RhO_j_U92lRZPHtxQh5n1w",3,6053432,6544
"33747","320030051051","04aoOSxkxbd7HHqRRIBCLw",3.5,6053432,6544
"33748","320030051051","YJUnWIxXogmlEEferUmSGQ",4.5,6053432,6544
"33749","320030051051","PbvL3Ay5PnyWbgXZjrN9pw",4,6053432,6544
"33750","320030051051","tWufMeqZ5royQLiYOfal1A",2.5,6053432,6544
"33751","320030051051","RFqVAFvV9Z5fviir5M5eSw",3,6053432,6544
"33752","320030051051","Tb3aiayZsOlzwh73hPk5WA",3,6053432,6544
"33753","320030051051","jR8B83Mf2vKMN_1BTHBs0g",3.5,6053432,6544
"33754","320030051051","DYIq8tQgD2eQP1-9Rkc__Q",4.5,6053432,6544
"33755","320030051051","pLkCwBknZUkJqIdlPswyuQ",2,6053432,6544
"33756","320030051051","JHP9Mo5ob7JU9rpvXIneEQ",1.5,6053432,6544
"33757","320030051051","t8PQ5iKCeeofy-nXvTNk2A",3.5,6053432,6544
"33758","320030051051","yx1M-bpN-aeRDjJOP5Yt7w",4,6053432,6544
"33759","320030051051","PfDA3USFztomNfHmxese5w",2.5,6053432,6544
"33760","320030051051","RssY9-mY78XKMN6YqI4A2w",4,6053432,6544
"33761","320030051051","aAfkYj5DacC91NqPpU4iow",2,6053432,6544
"33762","320030051051","3DXQC2JALx0UQhpzSPMi6g",4.5,6053432,6544
"33763","320030051051","agAzZvfXBlTR4fNnQD5ytg",3.5,6053432,6544
"33764","320030051051","#NAME?",3.5,6053432,6544
"33765","320030051051","sItVzx2HXJ0Ew5xbpW9Axg",3,6053432,6544
"33766","320030051051","qY9IzXAY_NM5nf697T02RQ",2.5,6053432,6544
"33767","320030051051","Wa6TPhwTYf5n25ccdTryDQ",4,6053432,6544
"33768","320030051051","hoJfpvsj-hQfU7MM5_Eafg",3,6053432,6544
"33769","320030051051","k5gU6HkhRBNaH3FxG8m1Ig",2.5,6053432,6544
"33770","320030051051","AcrOL_XvqoVYAfYKT0vQrg",3.5,6053432,6544
"33771","320030051051","REhZa844QHi0QrOnwiz-XA",5,6053432,6544
"33772","320030051051","wSYvJnFIC8MTC-8EgVk2rw",4,6053432,6544
"33773","320030051051","gJp7Bg69fuOasm8oaMWBsQ",4,6053432,6544
"33774","320030051051","JobM5ba26fAzMH_o0KEgAg",4,6053432,6544
"33775","320030051051","P9YDZDqUHVEI9_gtRHxBhA",3.5,6053432,6544
"33776","320030051051","VrGvBlpR-0NJr82S0IEjCg",4,6053432,6544
"33777","320030051051","GlJel_6U3zyWenXDnO_fPQ",3.5,6053432,6544
"33778","320030051051","WD7VN5hKNTYNR6LAo4doVg",4,6053432,6544
"33779","320030051051","cOmvGmXQuFHUJAihwzdjig",5,6053432,6544
"33780","320030051051","tpI3HuXWCRIokWbdts1W2g",4,6053432,6544
"33781","320030051051","Y_pCcyDOyP1wFmxgj9AW7A",4.5,6053432,6544
"33782","320030051051","43uXhz8JfKzCiWonzFSCdw",4,6053432,6544
"33783","320030051051","665lZn7tTjSHBo9fAKNzjw",3.5,6053432,6544
"33784","320030051051","kefRrVxHvXDMFTy00M3eSw",4,6053432,6544
"33785","320030051051","hlu6-OWjyFXxkzppvPSHUQ",3.5,6053432,6544
"33786","320030051051","go8TvZ4NsR0b8aTynjzP3Q",3,6053432,6544
"33787","320030051051","ToRhUbMI8J3_ns9_5gm4gA",3.5,6053432,6544
"33788","320030051051","AAc0nGWLioYSsAyfseMzQg",3,6053432,6544
"33789","320030051051","HVc5avqNmal99IlS8HZcTg",2,6053432,6544
"33790","320030051051","bWseBegUvJNbNhfMwxO6Rw",3,6053432,6544
"33791","320030051051","WH2dTWhA9Q0X2cscHfaeKw",4,6053432,6544
"33792","320030051051","N53CMkaGNk9P5kEk41_OSw",2.5,6053432,6544
"33793","320030051051","RhunW24mOu9TF2-gqcDL4A",4,6053432,6544
"33794","320030051051","WVEBPBymHcpYXPsXryPoNQ",4.5,6053432,6544
"33795","320030051051","pKeiYrbA8Azh-z1NqN44KQ",3,6053432,6544
"33796","320030051051","7qacXf5-HaOX5chrWg1__w",3.5,6053432,6544
"33797","320030051051","j1BASG5Kvt6dqfjCmtjtuA",4,6053432,6544
"33798","320030051051","PBlCpTP1r6B6xSjHZctbhA",5,6053432,6544
"33799","320030051051","Rm6gQ2b_aOnQ7VDm9BUzlA",2.5,6053432,6544
"33800","320030051051","1Zr1X0nAMu-IX5sLIaebmg",5,6053432,6544
"33801","320030051051","HaMB_Il_dqTws5QQ2cltHQ",4,6053432,6544
"33802","320030051051","sRZRKtCweEHx2JCwbqwP4w",4.5,6053432,6544
"33803","320030051051","KuvcNgufOTLr2VacMfHKvA",3.5,6053432,6544
"33804","320030051051","AY1a1XwfjJo_178MRUAsnQ",3,6053432,6544
"33805","320030051051","0d5JaFleKyQY30f8djE43g",4,6053432,6544
"33806","320030051051","fzLqeHBM4XSphzvX1nkWtg",3.5,6053432,6544
"33807","320030051051","jZZUHRSBjiMW8bjUsTtteQ",4,6053432,6544
"33808","320030051052","sO0zBOo34ixzjSGjjNoaKQ",5,12203854,1879
"33809","320030051052","SBaGTrc0WMhHOMLS3WVOTw",5,12203854,1879
"33810","320030051052","7Bqaz24fUcIXo_fd861isg",3.5,12203854,1879
"33811","320030051052","TVWLtwD3TZnBGQj88sqgiQ",3.5,12203854,1879
"33812","320030051052","lZi7bHrC9AcEaYhvaabOKg",4,12203854,1879
"33813","320030051052","MSl5VK37822321Jc-pCflw",4,12203854,1879
"33814","320030051052","j4iIYoFSxfWGppLfL7FlvA",3,12203854,1879
"33815","320030051052","h5US3zD2iNhE-u3IgDYHUA",2,12203854,1879
"33816","320030051052","U6pYu6zmVmi_zvvqkaYMAA",3,12203854,1879
"33817","320030051052","fH37UncvntxjPW6Q1CRz9w",3.5,12203854,1879
"33818","320030051052","ZFGBKeeEwIhxRFj0RFF1Xw",1.5,12203854,1879
"33819","320030051052","HZjsJVnbRsy2CV4L53eTUA",5,12203854,1879
"33820","320030051052","i57oeVw3fqkTlBIvsdpeuw",5,12203854,1879
"33821","320030051052","0qsoI6l6Yt8FjGVxel_meg",4.5,12203854,1879
"33822","320030051052","j1t6Cnew0ztRWFmda1IeNA",4.5,12203854,1879
"33823","320030051052","lyP7MwRlqYXNUoDge1QLzQ",5,12203854,1879
"33824","320030051052","HUyaF6P942ODI9krvUJF_w",4.5,12203854,1879
"33825","320030051052","1IV0_7A_CIhc7P_lHezqZQ",2.5,12203854,1879
"33826","320030051052","i4b0jbsOsET7biMw5KhPDg",3.5,12203854,1879
"33827","320030051052","CLp44IJDJW2mBhSjdBIMiQ",4,12203854,1879
"33828","320030051052","9pkWWLOXcbyK4HE1IAvKuw",4,12203854,1879
"33829","320030051052","Cq8vYs6KBV-ug2xdnR37bw",4,12203854,1879
"33830","320030051052","yrEOUze8AnqRdiDSA-cWXQ",5,12203854,1879
"33831","320030051052","fhIgRKphNAPt0EjkuomVNg",5,12203854,1879
"33832","320030051052","RQOMlvA_ss9BbnoDJIv1sQ",3.5,12203854,1879
"33833","320030051052","ktLHH_H7dJZ4q38VRgriJg",3.5,12203854,1879
"33834","320030051052","lRGHLT0IMeVdxpMUQ45BSg",3.5,12203854,1879
"33835","320030051052","B0UAGNPffEYg2-cXSTBeRA",3,12203854,1879
"33836","320030051052","o5VHOpH0OvUnO0aekwVggQ",3,12203854,1879
"33837","320030051052","0HUV3ZP_llBoH0LIxxHo_Q",5,12203854,1879
"33838","320030051052","c6l5zRjcNlNixKPUhhpclg",5,12203854,1879
"33839","320030051052","D8o8IGbEP0hPpaAnoM9TFQ",4,12203854,1879
"33840","320030051052","e0_yKNpPCN-SUyJqPLQY9w",2.5,12203854,1879
"33841","320030051052","yZYhMPe6DgoARHJcWbfx0Q",2,12203854,1879
"33842","320030051052","KnN9v8-4FpGEguQaibWjSg",3,12203854,1879
"33843","320030051052","CFcw-FSoImgmZBiXlzbdEA",4,12203854,1879
"33844","320030051052","JVHSFeayUur0ksdhaJvvMw",4,12203854,1879
"33845","320030051052","qCimL6Ff8r4F7H_72HWP5A",3.5,12203854,1879
"33846","320030051052","exUYu4aFCIspcfu5QVpRzg",5,12203854,1879
"33847","320030051052","RzYa0xu2XDZ9eWkMv7ZgQA",5,12203854,1879
"33848","320030051052","iWilLryNMzg1mq4jGDQwow",4.5,12203854,1879
"33849","320030051052","TWslXIVYGZMgvbCREnk0tw",3.5,12203854,1879
"33850","320030051052","Fnis_npEYvyoZRdJfOFw-w",5,12203854,1879
"33851","320030051052","XyVQOVwrDw4M33YDPTWg9w",4,12203854,1879
"33852","320030051052","zgab_7ppM5aqe65dTYXT5g",3,12203854,1879
"33853","320030051052","gXFvsM4pwXeDl1sj6f3c6Q",3,12203854,1879
"33854","320030051052","INURXwiAkJo3GEx7gNAa3g",3.5,12203854,1879
"33855","320030051052","7uxfsKpVCFSFzXl-obPiWg",3,12203854,1879
"33856","320030051052","UH4BReVAqpMVjyVroEJAGA",3.5,12203854,1879
"33857","320030051052","otZ3GkFvaDAVQomQ1u_1Kg",4.5,12203854,1879
"33858","320030051052","2n8KF0xOpoEuvgMLF65v0Q",4.5,12203854,1879
"33859","320030051052","ol4PYid0NR_nSRW7hKhkjA",2.5,12203854,1879
"33860","320030051052","2RJMudQIFknBCxwwwMec4Q",3,12203854,1879
"33861","320030051052","AICD-cWCnzJHT0Te_-CLoA",4.5,12203854,1879
"33862","320030051052","LGAYSfoFcmAorpwc0qachw",4.5,12203854,1879
"33863","320030051052","rT4DYx0KxKgY7rGD1rzrKA",2.5,12203854,1879
"33864","320030051052","fAqXioO5c8WHTyg-xIz4ow",5,12203854,1879
"33865","320030051052","LAx7T5Uzd9devTdDzk0MBw",5,12203854,1879
"33866","320030051052","DpYmAEx1phLM1m4MUUjddA",3.5,12203854,1879
"33867","320030051052","VwY_ztxac5SSRevlNo4rjw",5,12203854,1879
"33868","320030051052","M2zYPqdCjP_NgtZ7lUAhBw",4,12203854,1879
"33869","320030051052","Jbjz-bmgOrqdbtoVd-1FzA",2.5,12203854,1879
"33870","320030051052","aXgQ3dw31__KuALXifa5Ig",2.5,12203854,1879
"33871","320030051052","3Ba33SXKMkY7uOnZY5wTug",4,12203854,1879
"33872","320030051052","b8ffYmDeW89C6DruqgLmKw",2.5,12203854,1879
"33873","320030051052","h3kDKzVcR7nR7Uxfg2trTw",1.5,12203854,1879
"33874","320030051052","D2kxWjaJKb5W06vvuJ-oJA",4,12203854,1879
"33875","320030051052","S8r_P11enD5q5Fv5JQ5L-A",4.5,12203854,1879
"33876","320030051052","84r2WKH-_BNmAw56PeYi2g",4,12203854,1879
"33877","320030051052","BezKpeTTh2cZ7Kc4yPo3nQ",4.5,12203854,1879
"33878","320030051052","LEKncJAsNnQcIJ5eaQQhsg",5,12203854,1879
"33879","320030051052","nj39hwp2I4eLOlBSW0wXig",4.5,12203854,1879
"33880","320030051052","YhqW8atL4qArdpV2QR0QaQ",3.5,12203854,1879
"33881","320030051052","uQBDhmAGPH-iPYJEqUvYfg",4.5,12203854,1879
"33882","320030051052","1iDzkUkk8-g6Edx3xb-viA",5,12203854,1879
"33883","320030051052","a5ZYrTpKo_W8d9aoC6uJzg",4.5,12203854,1879
"33884","320030051052","PIft1ikjU6XIa9E9DQ3Aeg",3.5,12203854,1879
"33885","320030051052","3sbmZPi0A611eD3TQsz6-g",5,12203854,1879
"33886","320030051052","#NAME?",3,12203854,1879
"33887","320030051052","1Dhcvlg8MH7Y-_mUWnvVFA",5,12203854,1879
"33888","320030051052","4CSnRAP9xtYo6LK1N80ncA",5,12203854,1879
"33889","320030051052","ZumzgXueNZOebWvS3vAZGw",5,12203854,1879
"33890","320030051052","VaHfNPQaF7xSxGynKis0jA",5,12203854,1879
"33891","320030051052","ErTR62P1wNPelAbHkr_9cw",4,12203854,1879
"33892","320030051052","zUddZdONzr21BGJOM-OhoA",5,12203854,1879
"33893","320030051052","bzV7hpqZlT-TT6fzOSGDbw",3.5,12203854,1879
"33894","320030051052","aNBe50xI2W1dA4BEJnmebQ",4.5,12203854,1879
"33895","320030051052","ulvwClzTheQ4t-Mm_tUYAw",4,12203854,1879
"33896","320030051052","0_5w-MEtHerOiXf7rki08A",2.5,12203854,1879
"33897","320030051052","_6Jeenyb4YMSo8zx32N3wg",5,12203854,1879
"33898","320030051052","A1iIJBDEyj3PL8Ma9scYUA",3.5,12203854,1879
"33899","320030051052","co4-B3Cvtvlo3_Ocs4lbaw",5,12203854,1879
"33900","320030051052","EHWh3FDGZKtdiAP2i9BX0Q",3.5,12203854,1879
"33901","320030051052","4x83f_T8kq69mR7egIHwyA",3.5,12203854,1879
"33902","320030051052","tzpQZDplONH7kMdR0HuWcQ",3.5,12203854,1879
"33903","320030051061","T6rK26jDO06VYh5zBb88ug",3,427882,2025
"33904","320030051061","CB6WOM3vw7Jy4icXWwdTEA",5,427882,2025
"33905","320030051061","gKFkeygY3-v9TQQHlCEeeg",1.5,427882,2025
"33906","320030051071","WT17cM_kyLOs84wvsytCLA",3.5,483304,1622
"33907","320030051072","dU1HHx6w1FOPNd-sTwOeyg",5,319589,889
"33908","320030051081","xA1rn_qpFn1GrRf6iHuTtg",5,328450,1630
"33909","320030051081","78OGl6TwH6HZKnmnGLxY9w",4.5,328450,1630
"33910","320030051081","4VSmKHeqp--zTd8quR6GWQ",4.5,328450,1630
"33911","320030051081","DExGDWV6wZbhB4t-tYoRhQ",5,328450,1630
"33912","320030051081","IQgjTlC41zvIj3Mg0xha1w",5,328450,1630
"33913","320030051081","iiJaChCToDB-vcM4sz9SjA",5,328450,1630
"33914","320030051081","qMMYcHt01gcjjfvefiP6Ew",5,328450,1630
"33915","320030051081","L6rvfY_xV9EuHfdgk2Iq7w",5,328450,1630
"33916","320030051081","kF7ssnaxM_u04BgduDVwzg",5,328450,1630
"33917","320030051081","pxAg5QWZRmcOb3nPenEdAg",4,328450,1630
"33918","320030051081","iwAxkeXhn1Y0INhn86zVKg",4.5,328450,1630
"33919","320030051081","yQW-kC_vmhmw78D62HKZdQ",3,328450,1630
"33920","320030051081","L1BwqM-zm5zdZYaDGrrOrQ",4.5,328450,1630
"33921","320030051081","fWzXf7dU6a8zGy_r1wCspg",2,328450,1630
"33922","320030051081","NigPSYUkjJ_JPzaDlApF_A",4,328450,1630
"33923","320030051081","GBmcKiTcooVff2T84b7dcw",3,328450,1630
"33924","320030051081","_5gLLaL9RFnTD8F1cTyFKw",5,328450,1630
"33925","320030051081","Odosokt6a6dLwx-uAeiEUg",4.5,328450,1630
"33926","320030051082","4Io8yGKduNHZofQCzNi4Uw",3,1114651,1663
"33927","320030051082","CyJ5_JMp_pU3ICg4QDGx7Q",5,1114651,1663
"33928","320030051082","XyrVdG88q1SpBzKLw-FtjA",4.5,1114651,1663
"33929","320030051082","81IHPUthEj3nnc_4FJ5rgw",3.5,1114651,1663
"33930","320030051082","fJ2gicPli51a9V75n0bPFQ",5,1114651,1663
"33931","320030051082","SSMcyI7xx6WBi0VCcUxgaA",3.5,1114651,1663
"33932","320030051082","8kjah2TxHpRsGPy_EvBBRA",3.5,1114651,1663
"33933","320030051082","Z8COB4whbjphUrWNRXtZ_A",3.5,1114651,1663
"33934","320030051082","kuO7PDuiOgMwt9D4nGJQ3g",3.5,1114651,1663
"33935","320030051082","LAouosIfIk6Rxu_EG10G-w",3.5,1114651,1663
"33936","320030051082","pEgp9tvTor_32ZXkMO_1Yw",4.5,1114651,1663
"33937","320030051082","WXipADvmEUGZ_8Rc-GALmA",2.5,1114651,1663
"33938","320030051082","H_cEQY47mK5LDmWW6nX6Eg",2.5,1114651,1663
"33939","320030051082","VRfUwx6dlPddwH8R44eu1g",5,1114651,1663
"33940","320030051082","KYBeP53_3BIaTDvn7LFGMw",5,1114651,1663
"33941","320030051082","ZRuj-1R2tl277bBMm7gPLg",2,1114651,1663
"33942","320030051082","dsljKGgiIAWrxpYfdYc-Nw",3.5,1114651,1663
"33943","320030051082","wyz0D2TN-8Byfp0dJ98d4g",3.5,1114651,1663
"33944","320030051082","Cz4zMZC78THt87ZRUSs2Vg",4,1114651,1663
"33945","320030051082","L_8K7r6hHc9zAZNBgJ34zg",4,1114651,1663
"33946","320030051082","mc4QaOv-QKpzp_6iNM_XCw",2,1114651,1663
"33947","320030051082","vE-VgaTPikUuRwVoEHdUow",4,1114651,1663
"33948","320030051082","P0NuvQqvpeXDVTURCroVrw",2.5,1114651,1663
"33949","320030051082","MgY1P0Q-k3tEerxxEYcsfQ",5,1114651,1663
"33950","320030051082","YR0sUbmZ7-BIDdSBHMgaRw",4.5,1114651,1663
"33951","320030051082","MXrhRub045m861w4QfIKVg",5,1114651,1663
"33952","320030051082","P4g3gpBdaLUg3YhaIRVJyA",3.5,1114651,1663
"33953","320030051082","G3aWWRybWTGmFayAJAVrag",3,1114651,1663
"33954","320030051082","5USx73qNtp1glocvcmov4g",1,1114651,1663
"33955","320030051082","hYkwI_HSn0Rr20gL53uHSg",5,1114651,1663
"33956","320030051082","i5Tq_jzm3osbY_uEJ79N1g",4.5,1114651,1663
"33957","320030051082","e9Bg3IaFrFz-d_lbVM-GZw",4.5,1114651,1663
"33958","320030051082","zii1tHQvXxOrq4xAMIH8UA",4.5,1114651,1663
"33959","320030051082","nt5HVhwaL9VqsnX9-6QBwg",4,1114651,1663
"33960","320030051082","tPDa88Ybqe3ROVpSd0mB2Q",5,1114651,1663
"33961","320030051082","PXXFn3kalXTgaWwndlQWHw",3.5,1114651,1663
"33962","320030051082","EzYt4298aXSybymcSetQxw",2.5,1114651,1663
"33963","320030051082","120UuBEued0CXtk-zAdEGg",4.5,1114651,1663
"33964","320030051091","ShZ0pcgAKtrMm3nJVyYE2g",5,1117307,2030
"33965","320030051091","3_Imz6IarFowUFjQOoibrg",3,1117307,2030
"33966","320030051091","secsGLdQOaJPATB9SnHlew",3,1117307,2030
"33967","320030051091","_lSg9Lvb1Yj7xF77PFztYg",2.5,1117307,2030
"33968","320030051091","0VYUal2MQs4VlUVgPYGaNg",2.5,1117307,2030
"33969","320030051091","ry-IhBEvBQM9e1WzJ4nr5g",3.5,1117307,2030
"33970","320030051091","tcSgN0K3KhgVSSmHOLSWjQ",2.5,1117307,2030
"33971","320030051091","oRBpX-6JEirEur7qzEQ-3w",3.5,1117307,2030
"33972","320030051091","DCEm6B382Wfh2o_tiZ6PXw",3.5,1117307,2030
"33973","320030051091","JZEmPY9J0QCv2IdOmUFKBw",3,1117307,2030
"33974","320030051091","iMp7uNnJTWbwxQc2yOLFCQ",3.5,1117307,2030
"33975","320030051091","RI0YEaVNAJLe3zHZNtiNsQ",4,1117307,2030
"33976","320030051091","3kO4E-C1V_rKQ5Uq16_BPA",4,1117307,2030
"33977","320030051091","18IdXneEfSxsLmX9lEJ-KA",5,1117307,2030
"33978","320030051091","pZlPVl6Bjca6aHaT_IpkFQ",5,1117307,2030
"33979","320030051091","AfWA8pvc5AW9QafQLui7_A",4.5,1117307,2030
"33980","320030051091","MjNHFNzphMaDI5d-VLEj2Q",3.5,1117307,2030
"33981","320030051091","fVP4S67SBieCqeVOVR9e1Q",2.5,1117307,2030
"33982","320030051091","bwaj94niH8eOG5p31IKB6Q",3,1117307,2030
"33983","320030051091","UAzU7fxrZ00QlGnDZHXIpQ",3.5,1117307,2030
"33984","320030051091","zE8tWlS_MmPAIF3vTIgKDA",2.5,1117307,2030
"33985","320030051091","IgjZ_2ILUkWwgaJo5S-jbA",4.5,1117307,2030
"33986","320030051091","WxMz9BLZnAQ7F5h-yleX1Q",3,1117307,2030
"33987","320030051091","uNSP_RLrK1vWimwmL0KO6w",3,1117307,2030
"33988","320030051091","R0NZF7JmXWGTdu7EX-CAKA",4,1117307,2030
"33989","320030051094","n9Qff3XrYhsU6yUvBlbFQg",3,1531418,1729
"33990","320030051094","1XTPnckMk5xBiXRo-nR9hA",5,1531418,1729
"33991","320030051094","4O1FVE1t-KAWxYRcp287Mg",3,1531418,1729
"33992","320030051094","knQNzC-R8dSheZM5_W0v2Q",4.5,1531418,1729
"33993","320030051094","69fbOOonTjufGyWyQkSUvg",3,1531418,1729
"33994","320030051094","Hz-VJYF8BUGA-47KNuzuLg",4,1531418,1729
"33995","320030051094","5_mBS7d8JWnXOTGa_Ni4Vg",3.5,1531418,1729
"33996","320030051094","DslWaKIVpXYSfq16QAwx_Q",4.5,1531418,1729
"33997","320030051094","btay-zbv6GGEp6c3Wg2MSw",3,1531418,1729
"33998","320030051094","mVHvmp6j7SoldZWXIsk0gg",3.5,1531418,1729
"33999","320030051094","mZw13t8z50oREuspncZ-Cw",3,1531418,1729
"34000","320030051094","EASz0zXqouy7_SNJJOFeDA",5,1531418,1729
"34001","320030051094","c3QcUPlgX_3O9Airt2893Q",3,1531418,1729
"34002","320030051094","KyB39r86IZYFS3GWTid26w",4.5,1531418,1729
"34003","320030051094","cJoFpDXY9GypicxLYkMFqw",4.5,1531418,1729
"34004","320030051094","b0vb3V4t7MNDXPNE27Seug",4.5,1531418,1729
"34005","320030051094","WXvBFfkqohSuZUAX_aveow",5,1531418,1729
"34006","320030051094","HT9bREtoRYOYZOIs32t7Bw",2.5,1531418,1729
"34007","320030051094","9ZGknmsXqpbt5YSFUaknog",4.5,1531418,1729
"34008","320030051094","KDJk-gDGFevohuxGC1ehMQ",3,1531418,1729
"34009","320030051094","emZXyuTof1z6AUpIley_7w",3,1531418,1729
"34010","320030051094","iaXeEE-sxBjWgD0K8CFNaw",4.5,1531418,1729
"34011","320030051094","5PED2binnp_nbjd4yPQW6A",4.5,1531418,1729
"34012","320030051094","kTOgIUZPf7cWbsKS1SpO-w",3.5,1531418,1729
"34013","320030051094","DJXc-qNLR-kto-9sbmucGA",3,1531418,1729
"34014","320030051094","JHPMQ4opyi8nbl1BwdBEeQ",4.5,1531418,1729
"34015","320030051094","7mFeczt7kfMQ0Mxm6uqFEA",3,1531418,1729
"34016","320030051094","KVsENcGdK0vh2ulMfCKXPQ",5,1531418,1729
"34017","320030051094","UHyxA8GRMLrPFBypt7cazA",4.5,1531418,1729
"34018","320030051094","vdqEvDBpheasPHF0JP9RQQ",2.5,1531418,1729
"34019","320030051094","FZAZUEGoZfnQoHk1RHW9XQ",4,1531418,1729
"34020","320030051094","dVPlvxbLgqn-lcnjT13wTg",5,1531418,1729
"34021","320030052001","JYnZna-lXy-pv8P22tloIA",2.5,988651,1647
"34022","320030052001","sYROE70SrIpz9IsGsGL2Fg",3,988651,1647
"34023","320030052001","S9sxjWQV_6-zYXXgpxJwAQ",1,988651,1647
"34024","320030052001","7vdBKHejbuZPsNYow7eOBA",4.5,988651,1647
"34025","320030052001","xLOntRXa7coOD-MEJJ35Uw",4,988651,1647
"34026","320030052001","rKVKCv6LGGdP23AMbUp7HQ",3,988651,1647
"34027","320030052001","XBPlSHqN4hxFyZVLK24m3w",4.5,988651,1647
