"","business_id","longitude","latitude","stars"
"37137","n9R08VszL-Zrz1YZMEEwyA",-111.962008,33.3917448,5
"37138","qX3zfzBwi_-dpjoaPzj6jA",-111.877043322754,33.3231606306524,5
"37139","mP7G0cSHaPjRGZXC3KQHAQ",-115.2778317,36.1453333,5
"37140","-fsL-fVNinM8P0xgQM2JSQ",-89.551373,43.0454,5
"37141","DiDZqjm_ti1Kim-5BhHPfA",-111.9245513,33.6405519,4.5
"37142","tbt8TduAgw21YAr8uw_AYQ",-112.0376632,33.5064725,4
"37143","DrBYoCCWB12vAdHdFAC0bg",-112.0477898,33.5222908,4
"37144","rEvLmZ4IilcrNI-z2yDf1w",-89.542663,43.096592,5
"37145","5-b8jLWyVettZfqvQwhueg",-111.9302245,33.4929187,5
"37146","ySjH6hR2GSG9zEU9CSnNkQ",-115.3061022,36.0738867,4
"37147","8D4S-AiLjhE8tXTk3eqzKg",-112.030781968262,33.5100958847287,4.5
"37148","hp_qd5Dq_7ss9xDVZRx1qA",-115.11629486084,36.0991554260254,3.5
"37149","3oHXfeyjazKKGI6nsTMhww",-89.375324,43.0811666,2
"37150","TJFdh4tXS5RUXZfMf0XRIg",-112.104022082032,33.6839914013495,4.5
"37151","iQ7zpXQfcRE3Ld5tjMKzJQ",-115.045078,36.068241,4
"37152","PY1Wd9Vj7caMGt4u-t1t2w",-112.111678134925,33.4763758615098,4.5
"37153","PthyjS0jCZITwoQgOrdoqA",-115.135392,36.166687,5
"37154","gcIskB6HgDAoJd8v5mbnnQ",-112.3560588779,33.5365653223276,3
"37155","qFfEUJUIqfIYARCOF9Hgig",-112.0725195,33.4493442,4
"37156","5wwlDMFu3johpzMPR1TWig",-112.048079,33.538927,4
"37157","fikT0uXLoFBy5FJGHBvtTg",-115.161155700684,36.1362609863281,2.5
"37158","gT0hVUInnYV59a7oX1nC7A",-111.9952497,33.4558347,5
"37159","VapdXuC8X-Q3T_wgA6yCAg",-112.074725,33.463172,4
"37160","KjRBArufBse0eBSA7AOPdw",-112.0569549,33.5382448,3.5
"37161","MG1dhkaA3h51lsgB0tNqHg",-111.97931,33.597866,5
"37162","4D4aSfE6kvBvdJhqBuODoQ",-111.743941283165,33.297789669617,2
"37163","gcyIy1HxSZt3ixGIOtGzcw",-111.8904909,33.6721383,4
"37164","WFGzpzwJ5vjKP_7jQRr6GA",-112.201051041484,33.5234172917603,4
"37165","Wi8v4lZpgfUPRmNOXTIU6g",-115.1415627,36.2763491,3
"37166","oPpA0LHMWJht4lMFgfYwhA",-112.035554,33.597818,4
"37167","Q5Kz97C8UUh3vEOCVVFvFw",-115.242995617943,36.2186507058693,4.5
"37168","mfmPDOtEzYakwXZRc9S5Ww",-111.896768,33.4072316,5
"37169","hwGe1lHfO3T-9jSp0kLwdQ",-115.17273042351,36.1108015360394,3.5
"37170","j7z8DPFnNW0qsJZVIalw2g",-111.7522514,33.2964428,5
"37171","dI_JsO6HnMvRj7j5MzMcpw",-115.212401971221,36.2167809641535,2.5
"37172","G6_b8YbqNJbwbixWkZeY0Q",-115.1516663,36.1628548,4.5
"37173","e23Sa3FCTaIOSZzJsT8sIQ",-111.9216203,33.4934691,1
"37174","GeW-zrNuFFPmEgKUfbg7AA",-115.312518728896,36.1013434594287,3.5
"37175","GfqgM2S4aVn8Qq7JHplXDw",-115.189826295805,36.1290605588417,5
"37176","JEl3vU-aRIJa8DYh_lNLoA",-111.925947,33.422274,3
"37177","XqrSH5n1MzWlSOTv0xl63w",-115.136389,36.175,3
"37178","0DjCrCskspKmh6GC9S4sww",-115.298681760137,36.0714231622467,3.5
"37179","dugJUBhkpmHi4bbKOQ4DmA",-111.7454607,33.3129742,4
"37180","1cZLyvBk9RkOUQe5a-s6tQ",-115.189155,36.1261473,4.5
"37181","H6G13ymGFGpAUBy1FiMh2Q",-111.7206717,33.2663574,4.5
"37182","1gUpX1341GTOhUbv67oGkA",-112.0610062,33.5098142,4.5
"37183","CNaUskE4QEep9tUiASs7JA",-115.1721858,36.1107749,5
"37184","FnYbp5438RXcwDVPlECiMg",-112.2707329,33.5520158,5
"37185","MvWxzyY3zIFH1fZL53E1yw",-89.395441216499,43.0676216137503,2.5
"37186","GgpfYQ8U5kZyQ3_wFV6dkQ",-115.291489,36.085817,5
"37187","_BrLcaVzE6GqBilwmdQOfg",-115.080961,36.0762625,4
"37188","xWnS17JRqB2Cjdgfncnnng",-111.8905049,33.3202869,4.5
"37189","IuHlTjQ_C1XpqQQCrixpjQ",-115.136389,36.175,3.5
"37190","zqY0VBqEjTQXB9029g2uVw",-115.110606,36.0080389,5
"37191","9KMcHFiC-aE5XjCa-nsSWw",-111.859396286309,33.3797154986414,3
"37192","esuhTd3i7q3dIrQfPLw8mg",-112.2706738,33.4643728,3.5
"37193","cjXzJqDk_KjcvpLiDz3g-g",-115.1715003,36.1275236,3.5
"37194","2LTB3GUdb_4UXGPO-VGM2Q",-112.07410642025,33.4480280302544,5
"37195","nDZpQR8Q0kqAu23zRtpIaw",-111.905209978637,33.5735435182341,4
"37196","bABg0qeR0zaGxdyQ2YHz6A",-115.1533426,36.0357492,5
"37197","KDDYuKSgIEL-3CBBMJkGEw",-112.0257951,33.5093009,4.5
"37198","AWeXBdUdtM34lKF4LA8XhA",-112.287468,33.49218,3.5
"37199","1ilC91Hd9pZ5rhz32K2srg",-112.1128928,33.7084702,5
"37200","ZuIF3yNsKUx4WUCN7hlprg",-115.0999753,36.0833352,1
"37201","QkYNM-2rhl_vFRvg56uIzw",-115.281957,36.090008,4.5
"37202","pKKupk4E3Z3bxQ-7r9VVJA",-115.169803777954,36.1021653121628,4
"37203","qU0d2sHvWoWf8kVDURoKzw",-115.062604,36.029423,2.5
"37204","Q8jfgx2h7d0kXXpNpCqd4w",-115.105979,35.999258,3.5
"37205","jQsA7uOpvpVh88JPZIbjFw",-112.09836,33.656005,3.5
"37206","B4gZkGO_MtZRXt20yyM-EA",-112.2731482,33.7114452,4
"37207","cwrf67GWlXnwNDEY0iiTgw",-89.383313,43.076622,3.5
"37208","B-k_y1yx-9o6GtUvkaBTVg",-115.236636,36.114921,5
"37209","GvFmUk5Hpz-LeMu-Xv8jUQ",-111.9006752,33.5234679,1.5
"37210","FCTzrC7lxa__1rnkDAgVXg",-111.857578083873,33.3901507497591,5
"37211","pGO9ZmJk_5UHYH6h_UbwwA",-115.190489,36.100384,4.5
"37212","aZtn21VEQv2lNo0eURGXQQ",-111.92582,33.445036,4.5
"37213","krhfGpy5AYfopKmErA4uSw",-111.789758,33.3902359,4.5
"37214","33glw5xXxFzTaVzo4l27Og",-111.789027,33.3528264,5
"37215","T4_ZX8zQq6WC4Nom_Od_yg",-115.1643901,36.137931,3
"37216","1w6ii_Mb64da6cAxqxKF2A",-115.187134,36.106893,4
"37217","4pOMMj0VwIb11Vz3zcdATQ",-111.718162,33.606409,5
"37218","-KySU-TyscoMMRNgzx4LaQ",-111.9293332,33.5035145,3
"37219","T1igW_hV0e7wbByOhxSecg",-111.807809695601,33.3510132913474,4.5
"37220","b9xJoZxgBAgIBKCjIGedbw",-111.842774,33.363674,5
"37221","JGUqJWpQnM003_p6qCWurg",-111.9903047,33.7541682,5
"37222","raqYREIyRhb4HYiOqBiHNw",-115.300690418208,36.1454866312901,4.5
"37223","YBZr0iXQRuVU6N9Qk4UMzA",-115.155612635703,36.1476779457174,2
"37224","XIfrcviO3ARA8PdEei9U_w",-111.9782491,33.7413422,4.5
"37225","lSI57708Pt2Jfv5t9dlDNg",-115.2804317,36.1439807,4.5
"37226","HpcPgoZg_k5QoQbByPhMLw",-112.064673,33.527928,5
"37227","6Hl9WU31OYOBDV0gf6PhWw",-112.074294507909,33.5716845089508,4.5
"37228","jvxSIrQ9NYgE3dFRRYN8CQ",-111.928281557147,33.3634421363117,5
"37229","oDsSGT5gby1y-YgBsMxOxw",-111.887550134743,33.5387147564124,5
"37230","XJ_p8dSr6wjPo2jVFHQALA",-115.3144258,36.1219473,1.5
"37231","OwBPjUz2o0J5K3DzcHkBtg",-115.2258702,36.0552438,4.5
"37232","NJMEeMOe7YrsJL-1arVQSQ",-115.101215560907,35.9970802756395,5
"37233","zZ1SI2OS_RmM6Yy4czw5dw",-111.8348037,33.589621,2
"37234","YGNRKWhRvsaTxt4XcIYvnw",-112.0649238,33.4743086,4.5
"37235","rzD3Ly9S1o7DaJh6I30x2w",-115.1157891,36.0426281,5
"37236","jvYtJIli12VtSVF5eye6wg",-112.111285887659,33.7113512722451,3
"37237","ZiY3ZyrE27UQTUI27jpqMw",-111.94049,33.423411,3.5
"37238","y6rmlY8awdADX07WZWvUaA",-111.8660529,33.4221542,3.5
"37239","-MaIpPCz4153Uh1pnzI3AA",-111.9660359,33.6834408,3.5
"37240","OaLIPrfqEScjMgcg8BYXBw",-112.184892711642,33.5825888492537,1.5
"37241","rXxoHGbC_oOIIVenlAr63A",-115.248106,36.195513,5
"37242","RxVwwg9H5YsMlDZLlmxLdQ",-111.9623937,33.3216697,3.5
"37243","OCGwX6LFoOp0grDXpe8x5Q",-111.68721690774,33.3745401013868,4.5
"37244","_ZhTpZfeiWc7NDbizJX1hA",-111.9296646,33.4976601,4.5
"37245","P3E5UQDwEV46Wo9pPDRlPw",-111.791834,33.218044,3.5
"37246","g9Nf0g8uwK8OW5TMofLP-w",-111.900593552115,33.2973514844058,5
"37247","feOWiGw3KoXl62inWH-hPw",-115.0999935,36.0993723,5
"37248","wzQonskN2HGmQrMmFwZDcw",-115.207123,36.076717,5
"37249","WFLCS8SpkZMrGhGEtwBbhA",-111.925094,33.5448949,2
"37250","AYF-t7Yge-3mn2StQiEXvg",-115.1396153,36.1700878,4
"37251","QkAv4k5aB6SwNRNK7q19ug",-115.120088383555,36.0337180105641,5
"37252","UxGucKOEUG2N238XgNMKaw",-115.274942869173,36.288791514772,2.5
"37253","64DvPndqgN3Vk3HojTWaZw",-89.244274,43.176259,2.5
"37254","YkgYT5kfaDSq9IgsGvmS3g",-115.099029690027,36.0722475369581,3.5
"37255","QPgS2QhzYXz-BbmAMYyhbw",-115.185784561218,36.1167451038472,4
"37256","VzQpPsEjPdehuWoDeqi75g",-112.052655,33.628229,2.5
"37257","0mfzvWnfnm_ErQfMDXJ_Vg",-111.799641659277,33.5953338509588,5
"37258","GAqqXsPS7wBgs5FuoXmKTA",-115.282116748113,36.3026106416937,3.5
"37259","elKDW2151GDdM7QC8EgWAw",-115.173533059277,36.1310566643014,5
"37260","ICjyeJid16n9ixyRwQoNMw",-115.242954016663,36.0630635507274,4
"37261","AwfTQlrnMlPX01Z9gv_NuA",-111.7905983,33.336109,3.5
"37262","C_DYSZd7DtCLomCZ1s9ZBg",-112.0363947,33.6059251,4
"37263","oMe9AQydEtcwqox2cS35KA",-115.050035323702,36.0202146713572,3.5
"37264","EN5U0iGVbZINmi5b3is5gw",-112.0272622,33.508094,2.5
"37265","bu5DZxTNf1094Mh8RrnL6g",-111.8767014,33.3504107,5
"37266","UOyf92LlGH6hEOZmBKeNfg",-111.835626214743,33.2770925612882,4
"37267","LS1CEAYv1DZxVqPtR9vWjg",-115.161412,36.169294,2
"37268","cneHd5nkW0SRhShRutruoQ",-112.023345,33.523205,3.5
"37269","aWzzk2rkruGryk-1-s3DHA",-115.278723,36.071411,3.5
"37270","Y64JQuGIbL3IC9XCQd-ccQ",-115.152571,36.000843,5
"37271","f7NLJiVMnEeMRLy9cN8USg",-115.275755,36.114449,5
"37272","vpguh2_2ge9e-AEA-tu6uw",-115.289113,36.158026,4
"37273","1GygKtmsLSXsueeKwLhzDw",-115.136389,36.175,1
"37274","y8VQQO_WkYNjSLcq6hyjPA",-115.1696112,36.1214517,4
"37275","Dc3g1TFHZRYGzsGdXgCAjg",-115.1669741,36.070227,4.5
"37276","aPGAwksKZhbThj6mKTeHdA",-115.117579,36.01468,4.5
"37277","OUQ4VUIVKsGvnELTzX7Q_Q",-111.910821,33.408026,4
"37278","SXjlOi0V2d9E45ub0BzV-g",-115.207549542607,36.114840027963,5
"37279","EAWxq8s9XytxjHuvbKhvfg",-111.8598533,33.2753278,3.5
"37280","bIZsC7xn2AUZPXm9j9etXg",-111.7206896,33.2649384,3.5
"37281","Kx3ITctVIWmlxQ3gj6C0TQ",-112.136404104531,33.3933229298081,5
"37282","Yq5kZUH5lRSG179GzZIBIw",-115.2220226,36.1150594,2.5
"37283","9Zy895GTvOVPVBvyp9deiw",-112.2041817,33.6388197,3.5
"37284","MQqFqOybAsjq9-YeJWGFng",-115.16413,36.23559,3
"37285","A3zvSbe0TEOMce-Az-kTzw",-111.5299959,33.4033559,4
"37286","ItAxAmUKu58IkNvrdS7hIw",-111.950120896538,33.832735357336,3.5
"37287","SyFDmmP1FjEnZP3hBs5RRA",-115.136056,36.012764,4.5
"37288","7mkgnYU6fTIDyY_Jsx05Fg",-115.1722346,36.0676364,4
"37289","d4bXnfbUc1SLu3jVcr-w1w",-115.1496248,36.1669491,4.5
"37290","_IvpTTh1680ipO-Bm3murQ",-111.5998372,33.3947006,5
"37291","v39_dgHjA3fXGEspMu8_mw",-115.225205,36.217928,4.5
"37292","-Eg63HFPmh89Rl3Rhxixzg",-111.717516,33.604594,4.5
"37293","-cOzkNEQIdF1g_4o4M-uGw",-114.982217,36.032304,3
"37294","M1xG7umlR-jalgYSxuPLYQ",-115.2870974,36.2776341,4.5
"37295","FJUHc2lYL6Qvnnj9Bmb2WQ",-115.136831,36.105583,3.5
"37296","xXwiX1zxc4CZNfPS3_pJiA",-111.7498399,33.2860313,3.5
"37297","lWfzPdsNeO979PHZxYiVhA",-111.9255724,33.564852,3.5
"37298","Z9i5zrG_JN5fvKhNxQlQ0A",-111.9255724,33.564852,4
"37299","Xt6_F8b6VfSm4fESkfxaVg",-115.152712,36.13732,5
"37300","pJYBHoAJyE_nXhYDqaP8RQ",-112.273311830497,33.7086354351374,4
"37301","L_bnT3R_HpvU9YemMIHajQ",-111.6346478,33.2494619,5
"37302","F66a-fKW5--o-xVlNzneCw",-111.9490143,33.3048389,2.5
"37303","nwOfQcyHcuB2VxqS0AEGEA",-111.8611296,33.6381483,4.5
"37304","cnyxDMiKrSPNpIonbSwxfA",-115.1179769,36.0184198,3.5
"37305","giaz_4IuWCB56GIYY1Qlig",-111.909978,33.3478761,4.5
"37306","dguJwaqGwa3SSiogFuZrqQ",-115.171661838148,36.0554276056692,4
"37307","TWII1bjJN2RARlvr-q_gjA",-112.1,33.65,5
"37308","Nw64rBGO0x93eWzajwLGrA",-115.148800500502,36.0831401985926,3.5
"37309","UVOVOdUTrIGnoX38G8LkQA",-115.3109991,36.113471,4.5
"37310","4jPqV9AOcRR9EjfD9DM1gA",-112.1211491,33.5787197,3
"37311","4F-mUkDJW2_Dtys7tv_GCA",-89.37861,43.075171,4.5
"37312","WFBjsb1W5DLpoTmrjQzniA",-115.186199,36.110738,5
"37313","SuM7F1rVUoz6wnEDrSv99w",-111.9260831,33.4789478,4
"37314","N0uN3AZQyCPbxUDMyPaldA",-111.8644016,33.3906201,3.5
"37315","-xWhbfkDGpVqRTZcCefDIA",-115.1236952,36.1697096,5
"37316","hPI_WEhzxzueVcK_FtEKIQ",-115.136178,36.1051599,4.5
"37317","ToSm1CIH3xgaedt63f3FCQ",-111.879218,33.581511,4
"37318","r2ZPO8PV-kA6Jcht2JUdFQ",-115.136389,36.175,5
"37319","tdY-8wY8cHIEZoX3jUz93g",-111.9004845,33.2958572,4.5
"37320","gzD6LTUe5x9AcO9Y-0Yq6Q",-112.0656276,33.4930645,5
"37321","31Ix66CdEqyiNJ77XuoXyw",-111.9986481,33.4952835,3.5
"37322","UV6XBZqrRaLgwlb9hC5gdw",-111.9116,33.350604,2
"37323","odqOaG3-o09P20xCf5DNqQ",-111.92659,33.472368,4
"37324","tH0ttFL-cdFsmp3adLu4Lg",-111.886539,33.638522,5
"37325","akdf7KdJtz0a283ajd0oRQ",-111.7713379,33.3369592,4
"37326","pXZtlGpKm-AHLPjD-reuIw",-111.917119620979,33.4082958494019,4.5
"37327","SleOaJXu6-eKeCXeykBFJg",-115.136389,36.175,5
"37328","uIwQdZ1Gt7p5gpjbUYH1ag",-115.093667,36.00623,3.5
"37329","m4smA_nzGkRgqcspfyzSaA",-115.172093398869,36.1101338572064,3.5
"37330","nOZK2P28NobBA5486RtX1g",-111.9290233,33.5025088,4
"37331","5KLNovlvOYDv-hhXJg_83w",-89.227005,43.199534,4.5
"37332","nO7ot8usabsxrR9LCsaW9g",-111.6862741,33.2857434,3.5
"37333","C5rMLAVULLhHUwGrmFvd6A",-111.842515,33.300157,3.5
"37334","C5rpplFks0FAuoGIbao1TQ",-111.9349536,33.4252168,3.5
"37335","oQyPc8P4hx3gdH9iVHLmZw",-115.243782,36.087483,3
"37336","9zTMcz5qV1nkq239nGFamA",-111.9973352,33.4357563,4
"37337","FQdQqgLGIvXb14HHKhureA",-115.1721858,36.1107749,3.5
"37338","KuorOOWALF-0qt-uwcpOTQ",-112.1874789,33.6257659,5
"37339","h9dTaufTc-Sx3ionPMRdCg",-111.925818,33.579052,5
"37340","vSAKKH1XIeKjo7R6tXt_5Q",-115.280016838279,36.0567920049773,4.5
"37341","fp94ErZdtoWDedPGWCrMdg",-111.8428351,33.2464267,3
"37342","ZRSCKVL3x3tZKKlgwdtCCA",-111.9257712,33.4075706,2.5
"37343","kcg1RMNMXG2bZD6cfBA1Zw",-115.208701379844,36.1587169376529,3
"37344","mFjTXtcv3KYt7BZ8kJ09eg",-115.2800122,36.0989465,5
"37345","jxYDR1eYedsbaiGNwVvnzA",-112.354776,33.641429,3
"37346","kxvAGgF_DHgvN3U1WR5b1w",-115.101297,36.000299,1.5
"37347","mA0CRAlOoZsBcCYDZZMDOQ",-111.911885,33.332396,5
"37348","9cPFPaWvJjMIBs59q_OhIQ",-111.9151424,33.4195105,5
"37349","dco35M329NcLIiT4_D3hXA",-112.2918052,33.4946053,4
"37350","T47d4uqU247rtDHIn1d9yQ",-112.015798,33.489094,5
"37351","xOk69VLGlyURSyT2HXwjzA",-112.710064910352,32.9487063061474,4
"37352","T1a4BQug6JKwejeQMcZkSw",-115.3277598,36.1608101,5
"37353","pRB1s7hd_4QF6HjUt0y8Ag",-115.1731693,36.1086896,2.5
"37354","lblNkTnCgCTja1Y85M75xw",-111.926671,33.489574,4.5
"37355","CNxkXXv7NVkoLWjU7t4gwA",-111.9396558,33.4237298,2.5
"37356","7cf1hnPg5Gq8Z5eFnjN78w",-111.928233,33.459915,5
"37357","7nxadcNmRnoiqUiXOa9z_w",-111.947097,33.535893,5
"37358","aVz1kJjZWl8UWWtPzO9JwA",-111.94172,33.3923351,5
"37359","q-lnS6M8jwxu6JbBKs3fGA",-115.177901,36.1171675,4
"37360","7y9h5HLuG7OomAipoKGC-w",-115.2258702,36.0552438,3.5
"37361","CKgeFdT_HuikbYkSlp_eIA",-115.2783844,36.0580926,5
"37362","t8Xb5pqvav1KP29yXyHzpQ",-115.1687706,36.1081885,3
"37363","I6DMTSrI2Vlp7Ai-Z9tUXw",-115.298846885562,36.1443220067261,4
"37364","WQpkr6vcT2-bUVkLgu_JzQ",-111.939594,33.394616,4.5
"37365","M9ielGjZ-WdNG6CQ197NGQ",-115.2848169,36.2910556,4
"37366","ha9brGZIEUA20QpZPtEFfQ",-112.031234,33.623761,5
"37367","Zw4dEyrRKcTNvnG9Im8D7A",-89.358648,43.087384,4.5
"37368","wQEB8GXwwiZaMglsS60ULQ",-115.189442720377,36.0739829938102,4
"37369","f8b-9YoMACBTOWDIgA0lTg",-115.2961222,36.101459,5
"37370","F2yeY2PlHP_vU5jHa6KJqw",-115.209742,36.114943,3
"37371","IwShjaQLAvqV2msU4bh3ww",-112.0467307,33.523744,5
"37372","b-Apn_IlHtppYrngpzFJFA",-115.149411,36.0858828,3
"37373","5vQ18-InMgw1BUjV5Uabsg",-89.230538,43.104688,4.5
"37374","dPDO8O1TK_fa1BrhG1VYNA",-115.1711298,36.128561,3.5
"37375","nh2k5n9GB1nu5WOC4Cakhg",-111.974950879812,33.6762233667789,2
"37376","prieQp5JNe6OzdiuMR8dFw",-111.8836874,33.5457739,3.5
"37377","Ak2RIQ9Riie-eeKBzpaMBQ",-115.1745805,36.1062236,2.5
"37378","FTl7vX2ol3DAWkcYn6zKBQ",-112.0739319,33.4562549,4
"37379","odLt6HelA2MABjzwDEhFFQ",-111.975776,33.346731,5
"37380","DulK264QVh-GfbhF5zegFw",-112.1707904,33.5814016,2.5
"37381","PeeHVr75TDzzHDYtrUSrAw",-111.944718088111,33.3193489589477,4
"37382","lcq2CBlGdnVWzTDlrBAJ7w",-115.242691151798,36.044628532537,4
"37383","PBW7XBnNZPsWXd39isv5hQ",-115.1371761,36.1252617,3.5
"37384","ZSRWZZEPIfq9No210bBfAg",-115.0874588,36.1295932,5
"37385","fQKmdvLAPs11InXgDOe1xg",-112.037267,33.507478,5
"37386","qwv2EvwKChhod_U9BwArsQ",-112.0653341,33.5758589,5
"37387","oBsGCw2LGvw_9BpSZHgYyA",-115.125196,35.9976066,5
"37388","jQfmEQ26eVO3GnxXFtNY6g",-111.63461,33.38081,4.5
"37389","dkgNL4LAIyKexAIRQy7Yew",-89.2638529837132,43.1853842619854,2
"37390","16BxRXjxWRSH2cxeWxseeA",-89.377115,43.084173,4
"37391","i6yV6lQo43nBuSNwCdBpaQ",-115.2975957,36.1251674,3
"37392","NilwnOsf2FAZjwHDMFCStw",-112.0677697,33.640437,5
"37393","Z4_Y1cLrMVQAjBcnUQ80UA",-111.8411381,33.3532523,3.5
"37394","I0MENpcdXky2ByrXaaD2eg",-112.118546,33.4946114,2
"37395","7e9hUwZhw_8i5we-6uttFg",-115.2438235,36.0459612,5
"37396","rN7WJbG_k8ItVKSmio0d1Q",-112.3595479,33.4945653,5
"37397","uS8SPE2PTZSZdy13QFrpCg",-111.922428789792,33.5009228798842,3
"37398","KSHdIbYNS2bNzq1BR5HwEA",-112.1125267,33.4795705,1
"37399","K0RsT9lcYHKG3I0MkyFiRA",-115.3109991,36.113471,4.5
"37400","-MCnU5ZwOx-WXyHpXf5tNQ",-112.2264227,33.6415373,5
"37401","8y2IfKQFbbhBF9INaPQwMg",-111.9397453,33.4263694,4.5
"37402","ki993w9EiPyzCCeqHVHsrA",-115.241736,36.127269,4
"37403","cSrLNl20aTKrqnEsJDJisw",-111.6847219,33.2117402,4.5
"37404","9YvlDsx-lp3iTPkWx5pdMg",-111.860156022012,33.261025978951,4
"37405","30Xt5MnKfa0PtsRURwP2vQ",-112.3207963,33.7413011,4.5
"37406","vIFo1NLpnvN5M6UoNLWEAg",-115.246635671467,36.0559185089009,5
"37407","4xpACaa99_KFokYvNLXMBA",-112.134564066063,33.5520415398884,4
"37408","xqtYMdNuXtK77dVZ447WzQ",-112.1633325,33.3189744,3
"37409","K4xRfaukfuDsVbLcMApyCA",-115.1767584,36.1044875,3
"37410","OD7hiwbqFSMahFDpr8Fs0A",-111.965609,33.356021,4.5
"37411","8q957qOv1wED08Rgs0-VGg",-115.0998341,36.1004618,4.5
"37412","rsTGvrx53_EO0MjKpcrO4w",-115.1174423,36.239733,3
"37413","waoDX2nmKFwXel-ktK8geA",-112.2443628,33.6513368,5
"37414","jRRXj-_BhNvmxG8I568uKg",-89.4443184,43.0752904,4.5
"37415","NKilucd2dUb5mm-MjnRXcw",-112.1106724,33.6403418,5
"37416","t-9mhkwvld74Eycdvdg59A",-112.2858577,33.492888,4.5
"37417","gc-VRhekH00wMmtrqW1jbA",-111.9211085,33.4993692,4.5
"37418","fUEb5QxuLsTKui0DHkh5Ew",-111.740119,33.3427859,5
"37419","de0hIDLks3ROJQtmSJWWPw",-89.5244802753937,43.0714329015986,4
"37420","IUnRnZHmA56Tgr2acpHRow",-112.002033605654,33.4370630986112,3.5
"37421","T594DwRi8k0gwmpKuhPs4w",-112.010807,33.494897,4.5
"37422","uEA-_9MBKSAeDCpfFhxn4Q",-89.456348,43.0265869,5
"37423","AI_rsyiMgnaNPzn_dtCu0w",-112.099112,33.612162,4
"37424","jbhBzg-yU9R_ty7zACitzA",-111.9369185,33.3776129,5
"37425","1WA8pVQvuLEhCXrQP6Ml5Q",-111.9089388,33.4861349,5
"37426","L2xu_k7fw5sa7zgkUJCUgg",-111.7734843,33.29327,4.5
"37427","zSUmCNEtptvrRw8Af2V6pg",-111.7442313,33.3078414,3
"37428","HfJGZrgNZUtHEh2YIleISA",-112.202392578125,33.6640510559082,5
"37429","pii1ipswzR7d0FFoKO8FtQ",-115.206267296088,36.1166637715513,3
"37430","_84NsEvouWywBMfdRFTEpg",-115.1511348,36.0849929,2.5
"37431","Sl07r5L3-2m3SjFKbHuNow",-115.1413073,36.1693227,4.5
"37432","KxQKPEBfRGXpWc3OPTUtMA",-112.2720759,33.582258,2.5
"37433","xAiKUtXpsz16A5seRImkjA",-115.201923,36.228533,4
"37434","J0NIhOKEu9eMG0eKZeNMHg",-89.393261,43.072792,5
"37435","OXxZ2eS6HSY_j5_oyNZmcw",-115.136389,36.175,1
"37436","MBxp1UME4rectexIN41OJg",-111.8766856,33.2954893,1
"37437","di8KJ3etGzIBvS_efISj3Q",-112.3356451,33.4617348,4.5
"37438","bR9YBze5Eo5IXNJstPcBPw",-112.0737099,33.5134028,4
"37439","jlvTjc6KjZMYRCA946treg",-115.15005569905,36.2398062959525,4.5
"37440","1OoKi7HpOrRNOnU8y2Pbkg",-115.1222504,36.1613251,3.5
"37441","A138zCeIzwJyzpzSS5x1MQ",-111.808410234718,33.307527500901,4.5
"37442","IZFOb57kTeQYCIsj5cyXxw",-115.1918805,36.1264739,3.5
"37443","BJdsiLOFGwchdie12wJbiQ",-115.219312012196,36.1433508318529,4.5
"37444","99sCwDPUWx_b-n-d6sZ0CA",-112.0063922,33.6412984,4.5
"37445","EQgMEDJ3Tkln-8UBlOuKwg",-111.9812072,33.5990432,4.5
"37446","VVxzmzGoRbjVV7P5bQcLfg",-111.927458,33.49536,4
"37447","Zr5qEqyDyzeTTEiiU312lA",-115.2264336,36.1013415,4.5
"37448","gYN9Wp2yivX6gNhgg2l8_Q",-115.1182702,36.0050673,3.5
"37449","z4GddMQN7_GqT8SYj4S0aw",-111.887101829052,33.5479748656475,1
"37450","fIRqSpDqKYgoC4OvfCx-8A",-89.5093465223908,42.9693256540996,3.5
"37451","L-oKEcCxVi0mt2-8a7ThIw",-115.1946358,36.1257528,1.5
"37452","24sfMJfk7VawkvYONirHaA",-111.693737,33.254058,4.5
"37453","MORTljoElA3VNOlTVZkJOA",-112.2010793,33.5232235,4.5
"37454","H5FMmMe3K7W_nz8cwz1I9g",-111.9380236,33.4163799,5
"37455","-emV6rR4WLpaYmesN1uJxw",-115.279439,36.1238755,5
"37456","CpR0HFCJNjZ4bAHlR3EVhA",-111.892045795972,33.6286467734928,4
"37457","ifRmnvmD5egeKSiuBSvFEA",-115.2812612,36.0561222,5
"37458","od3Ux9AdGbDHMrj2X7Xt0A",-115.224332,36.060423,2
"37459","znTer0BAVDzmyawC1uQckg",-111.9264666,33.585273,4
"37460","ahksxAh7VfKhHdBO6ZGZ1w",-111.9258237,33.5301095,4
"37461","YM6Z7wppGbw7vmrX-SEXzA",-111.8629763,33.5733051,3
"37462","4c7xJ23IV9VFWhHjdWN1aw",-111.7534005,33.3807004,3.5
"37463","hlb6cTbDW4gxqflmQ68rgg",-115.099633,36.08726,5
"37464","zetMW0YKYwJGuLFqW9WHgA",-111.939826011658,33.3928431352091,4
"37465","6IW10FFgrAfdLwpBW_V-_w",-111.9404991,33.42791,4
"37466","tDuljxmW0XTMok64fk-O5w",-111.917994,33.63163,5
"37467","d-EvREu2wcGLUKT4ci66Qg",-111.9254184,33.4752925,5
"37468","mcTPT1sPKxochzu7MgbfIw",-115.174713,36.1336796,3.5
